ID,Age,Gender,Country,Coffee_Intake,Caffeine_mg,Sleep_Hours,Sleep_Quality,Sleep_Quality_num,BMI,Stress_Level,Physical_Activity_Hours,Stress_Level_num,Occupation,Smoking,Alcohol_Consumption,Age_Group,Categoria_BMI
3223,51,Male,Netherlands,2.8,263.0,6.5,Good,3,22.3,Low,11.8,1,Office,0,0,Adulto,Peso saludable
3224,43,Female,Netherlands,0.0,3.2,9.0,Excellent,4,26.7,Low,13.7,1,Office,0,1,Adulto,Sobrepeso
3225,38,Female,Japan,2.3,218.0,6.0,Good,3,25.8,Low,6.0,1,Healthcare,1,0,Adulto,Sobrepeso
3226,23,Female,Switzerland,2.3,222.4,9.4,Excellent,4,25.8,Low,3.8,1,Service,0,0,Joven,Sobrepeso
3227,24,Male,China,3.2,308.7,6.5,Good,3,23.7,Low,0.6,1,Service,0,0,Joven,Peso saludable
3228,49,Male,Netherlands,3.8,358.3,8.0,Excellent,4,21.1,Low,0.1,1,Student,0,1,Adulto,Peso saludable
3229,44,Female,USA,3.2,304.8,6.1,Good,3,19.0,Low,8.2,1,Other,0,1,Adulto,Peso saludable
3230,34,Female,Japan,1.8,168.1,5.6,Fair,2,22.7,Medium,5.0,2,Office,1,0,Joven,Peso saludable
3231,29,Male,Norway,4.6,434.2,7.0,Good,3,24.4,Low,14.5,1,Office,1,0,Joven,Peso saludable
3232,18,Male,France,3.8,356.7,4.7,Poor,1,27.5,High,12.3,3,Student,1,0,Joven,Sobrepeso
3233,22,Male,Sweden,0.0,0.0,5.0,Fair,2,22.9,Medium,6.8,2,Other,0,1,Joven,Peso saludable
3234,57,Male,Australia,3.6,346.3,7.3,Good,3,19.3,Low,3.0,1,Other,0,0,Mayor,Peso saludable
3235,19,Male,UK,1.2,111.3,6.1,Good,3,18.6,Low,5.7,1,Other,0,1,Joven,Peso saludable
3236,37,Male,South Korea,0.0,0.0,5.3,Fair,2,24.8,Medium,1.1,2,Healthcare,1,0,Adulto,Peso saludable
3237,47,Male,Sweden,2.9,273.4,5.8,Fair,2,27.2,Medium,9.3,2,Student,0,0,Adulto,Sobrepeso
3238,19,Male,Sweden,6.0,568.6,6.8,Good,3,18.7,Low,13.0,1,Healthcare,1,0,Joven,Peso saludable
3239,37,Female,UK,2.4,229.9,5.5,Fair,2,28.6,Medium,6.5,2,Other,0,0,Adulto,Sobrepeso
3240,46,Male,South Korea,2.1,196.3,3.3,Poor,1,19.4,High,7.2,3,Healthcare,0,0,Adulto,Peso saludable
3241,35,Male,India,2.6,251.3,6.4,Good,3,21.2,Low,14.1,1,Office,0,0,Joven,Peso saludable
3242,69,Male,USA,6.1,578.1,6.5,Good,3,28.1,Low,4.6,1,Healthcare,0,0,Mayor,Sobrepeso
3243,18,Female,India,2.1,199.3,7.7,Good,3,22.1,Low,1.5,1,Healthcare,1,1,Joven,Peso saludable
3244,47,Female,Spain,4.0,377.6,7.6,Good,3,23.4,Low,1.0,1,Service,0,0,Adulto,Peso saludable
3245,32,Female,Australia,1.9,180.8,6.5,Good,3,25.6,Low,11.5,1,Student,0,0,Joven,Sobrepeso
3246,44,Male,Netherlands,1.6,154.8,9.0,Excellent,4,28.8,Low,3.3,1,Other,0,1,Adulto,Sobrepeso
3247,40,Female,Germany,4.6,438.7,6.2,Good,3,23.6,Low,15.0,1,Student,0,0,Adulto,Peso saludable
3248,26,Male,Switzerland,0.8,80.4,6.6,Good,3,24.4,Low,14.4,1,Office,0,1,Joven,Peso saludable
3249,37,Male,Italy,3.6,343.9,6.1,Good,3,23.3,Low,12.8,1,Other,0,0,Adulto,Peso saludable
3250,18,Female,Germany,2.0,188.8,6.9,Good,3,18.4,Low,7.6,1,Office,0,1,Joven,Bajo peso
3251,42,Female,Italy,1.4,129.6,7.4,Good,3,29.1,Low,7.6,1,Healthcare,0,0,Adulto,Sobrepeso
3252,38,Female,Norway,1.9,177.9,8.4,Excellent,4,15.0,Low,14.0,1,Service,1,0,Adulto,Bajo peso
3253,42,Female,Canada,0.0,0.0,6.4,Good,3,25.2,Low,4.5,1,Other,0,1,Adulto,Sobrepeso
3254,47,Female,China,0.9,87.9,5.9,Fair,2,28.6,Medium,7.3,2,Office,0,0,Adulto,Sobrepeso
3255,39,Male,Sweden,2.7,256.6,6.8,Good,3,29.2,Low,6.0,1,Healthcare,0,0,Adulto,Sobrepeso
3256,36,Male,China,2.1,202.2,6.2,Good,3,20.7,Low,5.4,1,Other,0,0,Adulto,Peso saludable
3257,24,Male,Germany,1.1,102.7,5.5,Fair,2,25.6,Medium,13.4,2,Other,0,0,Joven,Sobrepeso
3258,26,Female,Belgium,4.7,448.6,7.7,Good,3,20.5,Low,10.9,1,Student,0,0,Joven,Peso saludable
3259,49,Male,Finland,1.0,95.9,8.3,Excellent,4,21.2,Low,14.2,1,Other,1,0,Adulto,Peso saludable
3260,52,Female,Switzerland,4.7,442.3,4.5,Poor,1,28.6,High,1.1,3,Office,0,0,Adulto,Sobrepeso
3261,32,Male,India,2.7,258.4,6.4,Good,3,24.3,Low,12.4,1,Service,0,0,Joven,Peso saludable
3262,35,Male,Finland,2.1,200.0,7.4,Good,3,25.0,Low,4.9,1,Other,0,0,Joven,Sobrepeso
3263,24,Male,Sweden,2.6,250.8,8.9,Excellent,4,27.4,Low,8.9,1,Office,0,1,Joven,Sobrepeso
3264,49,Male,Norway,2.9,279.3,6.5,Good,3,28.3,Low,10.6,1,Healthcare,0,0,Adulto,Sobrepeso
3265,42,Female,Germany,1.1,101.3,7.9,Good,3,23.3,Low,2.1,1,Healthcare,0,0,Adulto,Peso saludable
3266,58,Male,Norway,1.1,105.2,6.4,Good,3,17.3,Low,11.2,1,Other,0,1,Mayor,Bajo peso
3267,24,Male,Belgium,2.2,208.9,7.2,Good,3,22.8,Low,5.1,1,Service,0,0,Joven,Peso saludable
3268,30,Male,Netherlands,3.2,299.8,7.6,Good,3,26.5,Low,4.2,1,Other,0,0,Joven,Sobrepeso
3269,37,Male,China,3.5,332.1,6.9,Good,3,17.7,Low,7.1,1,Student,0,0,Adulto,Bajo peso
3270,42,Male,Japan,4.4,415.0,6.4,Good,3,22.0,Low,11.7,1,Other,0,0,Adulto,Peso saludable
3271,32,Male,USA,0.7,62.4,8.1,Excellent,4,22.4,Low,6.1,1,Student,0,0,Joven,Peso saludable
3272,24,Female,Australia,3.0,288.3,8.2,Excellent,4,24.9,Low,8.2,1,Student,0,0,Joven,Peso saludable
3273,45,Male,UK,2.5,235.7,6.8,Good,3,21.4,Low,3.6,1,Student,0,0,Adulto,Peso saludable
3274,43,Male,Canada,1.7,161.6,8.0,Good,3,24.2,Low,4.8,1,Student,0,0,Adulto,Peso saludable
3275,24,Female,UK,5.5,523.0,5.5,Fair,2,19.4,Medium,14.1,2,Student,1,1,Joven,Peso saludable
3276,51,Male,Switzerland,3.1,299.1,6.0,Good,3,25.9,Low,13.8,1,Healthcare,0,0,Adulto,Sobrepeso
3277,49,Male,Netherlands,4.6,441.1,8.2,Excellent,4,25.7,Low,13.3,1,Other,0,0,Adulto,Sobrepeso
3278,36,Female,USA,0.0,0.0,3.5,Poor,1,37.5,High,5.8,3,Other,1,0,Adulto,Obesidad
3279,35,Male,Japan,4.1,386.7,6.1,Good,3,20.0,Low,0.4,1,Student,0,0,Joven,Peso saludable
3280,41,Female,Australia,3.3,313.9,6.8,Good,3,22.3,Low,13.8,1,Student,0,0,Adulto,Peso saludable
3281,24,Female,Spain,3.6,337.5,5.1,Fair,2,29.2,Medium,6.0,2,Student,0,0,Joven,Sobrepeso
3282,35,Female,Switzerland,2.1,195.7,8.0,Good,3,17.6,Low,12.1,1,Other,0,0,Joven,Bajo peso
3283,18,Female,Switzerland,5.7,538.3,6.1,Good,3,35.0,Low,7.7,1,Student,0,0,Joven,Obesidad
3284,45,Male,Italy,2.2,209.4,7.5,Good,3,22.0,Low,13.4,1,Student,0,1,Adulto,Peso saludable
3285,18,Male,Finland,2.5,234.8,8.4,Excellent,4,17.9,Low,1.8,1,Service,0,0,Joven,Bajo peso
3286,53,Male,France,1.0,98.1,8.3,Excellent,4,25.7,Low,12.4,1,Other,0,0,Adulto,Sobrepeso
3287,31,Male,Germany,2.4,231.9,6.2,Good,3,24.2,Low,13.0,1,Service,0,0,Joven,Peso saludable
3288,32,Female,Finland,2.2,212.6,5.3,Fair,2,20.0,Medium,4.4,2,Office,1,0,Joven,Peso saludable
3289,27,Female,Spain,4.1,390.3,5.9,Fair,2,21.4,Medium,9.4,2,Service,1,1,Joven,Peso saludable
3290,31,Male,Finland,3.5,327.9,6.7,Good,3,26.7,Low,0.8,1,Service,0,0,Joven,Sobrepeso
3291,52,Female,India,4.3,404.7,4.2,Poor,1,18.7,High,4.7,3,Office,0,0,Adulto,Peso saludable
3292,18,Male,Switzerland,2.3,222.1,8.6,Excellent,4,26.6,Low,5.6,1,Service,0,1,Joven,Sobrepeso
3293,50,Female,UK,2.0,189.1,6.8,Good,3,21.3,Low,1.4,1,Service,0,0,Adulto,Peso saludable
3294,39,Female,China,3.8,363.5,6.1,Good,3,34.5,Low,6.5,1,Student,0,0,Adulto,Obesidad
3295,20,Female,India,2.7,260.0,4.3,Poor,1,30.1,High,9.7,3,Office,0,0,Joven,Obesidad
3296,22,Male,Germany,0.0,0.0,7.0,Good,3,18.9,Low,9.7,1,Student,0,1,Joven,Peso saludable
3297,55,Female,Canada,1.8,173.0,6.8,Good,3,22.4,Low,7.0,1,Healthcare,1,0,Adulto,Peso saludable
3298,23,Male,Germany,0.0,0.0,6.0,Fair,2,27.6,Medium,1.9,2,Other,0,0,Joven,Sobrepeso
3299,21,Female,Italy,1.3,121.3,7.2,Good,3,15.0,Low,1.2,1,Service,0,0,Joven,Bajo peso
3300,48,Male,USA,4.0,383.7,6.2,Good,3,20.3,Low,12.3,1,Healthcare,0,0,Adulto,Peso saludable
3301,39,Male,Mexico,2.0,189.6,4.8,Poor,1,22.1,High,8.4,3,Office,0,1,Adulto,Peso saludable
3302,23,Female,Netherlands,2.1,199.1,7.5,Good,3,17.9,Low,11.2,1,Healthcare,0,0,Joven,Bajo peso
3303,37,Female,Australia,2.2,209.8,9.6,Excellent,4,24.1,Low,0.5,1,Office,0,0,Adulto,Peso saludable
3304,22,Male,Mexico,2.5,239.1,8.8,Excellent,4,22.3,Low,6.6,1,Office,0,0,Joven,Peso saludable
3305,48,Female,Netherlands,2.0,189.8,7.3,Good,3,20.6,Low,13.6,1,Office,0,0,Adulto,Peso saludable
3306,47,Female,Australia,5.2,496.4,6.5,Good,3,29.6,Low,10.6,1,Service,0,0,Adulto,Sobrepeso
3307,41,Female,Canada,0.0,0.0,5.2,Fair,2,27.4,Medium,11.5,2,Office,0,0,Adulto,Sobrepeso
3308,39,Female,India,2.8,270.1,6.9,Good,3,27.3,Low,7.1,1,Service,1,1,Adulto,Sobrepeso
3309,56,Male,China,3.3,316.8,6.1,Good,3,24.1,Low,11.2,1,Healthcare,0,0,Mayor,Peso saludable
3310,34,Female,Norway,1.2,110.0,3.8,Poor,1,25.3,High,10.1,3,Healthcare,0,0,Joven,Sobrepeso
3311,20,Male,UK,3.5,329.5,6.0,Good,3,30.9,Low,2.0,1,Service,0,0,Joven,Obesidad
3312,40,Male,Italy,1.5,142.3,6.1,Good,3,19.3,Low,1.4,1,Healthcare,0,0,Adulto,Peso saludable
3313,60,Female,India,3.2,305.9,4.7,Poor,1,19.9,High,2.6,3,Student,0,1,Mayor,Peso saludable
3314,22,Female,France,0.6,57.7,6.8,Good,3,28.4,Low,1.2,1,Healthcare,0,0,Joven,Sobrepeso
3315,30,Female,Spain,2.6,250.0,4.8,Poor,1,26.2,High,8.7,3,Student,0,0,Joven,Sobrepeso
3316,39,Female,China,5.8,555.2,6.6,Good,3,21.7,Low,14.5,1,Healthcare,1,1,Adulto,Peso saludable
3317,34,Female,Finland,1.1,108.5,7.5,Good,3,25.8,Low,11.6,1,Healthcare,0,0,Joven,Sobrepeso
3318,23,Male,France,1.9,178.3,4.2,Poor,1,19.5,High,11.2,3,Office,0,1,Joven,Peso saludable
3319,48,Other,Finland,5.0,472.6,5.8,Fair,2,25.6,Medium,12.5,2,Student,0,1,Adulto,Sobrepeso
3320,62,Male,Brazil,4.4,413.7,5.8,Fair,2,21.3,Medium,13.5,2,Service,0,0,Mayor,Peso saludable
3321,37,Female,Brazil,5.1,486.7,5.9,Fair,2,30.1,Medium,4.6,2,Office,1,1,Adulto,Obesidad
3322,24,Female,Canada,1.9,184.9,3.8,Poor,1,25.3,High,1.4,3,Student,1,0,Joven,Sobrepeso
3323,18,Female,Germany,3.0,286.9,7.0,Good,3,24.1,Low,11.3,1,Office,0,0,Joven,Peso saludable
3324,38,Male,USA,3.2,303.2,8.3,Excellent,4,22.9,Low,6.4,1,Other,0,0,Adulto,Peso saludable
3325,48,Female,South Korea,1.3,126.8,8.6,Excellent,4,25.2,Low,14.2,1,Office,0,1,Adulto,Sobrepeso
3326,40,Female,China,0.8,78.2,8.0,Good,3,27.4,Low,14.0,1,Service,0,0,Adulto,Sobrepeso
3327,34,Female,Mexico,0.6,60.7,4.5,Poor,1,22.9,High,14.6,3,Other,0,1,Joven,Peso saludable
3328,27,Male,Spain,1.7,166.0,6.0,Fair,2,31.9,Medium,11.6,2,Service,0,0,Joven,Obesidad
3329,21,Female,Belgium,0.6,55.4,7.5,Good,3,23.4,Low,9.2,1,Service,0,0,Joven,Peso saludable
3330,45,Female,Japan,1.5,141.0,7.3,Good,3,26.2,Low,11.5,1,Student,0,0,Adulto,Sobrepeso
3331,45,Female,Germany,1.0,94.2,8.2,Excellent,4,25.4,Low,4.1,1,Healthcare,0,0,Adulto,Sobrepeso
3332,18,Female,UK,3.3,310.5,6.2,Good,3,15.0,Low,0.0,1,Office,0,1,Joven,Bajo peso
3333,54,Male,Japan,3.1,293.8,5.1,Fair,2,28.1,Medium,6.9,2,Service,0,1,Adulto,Sobrepeso
3334,41,Male,India,1.6,156.1,7.4,Good,3,33.5,Low,9.6,1,Other,0,0,Adulto,Obesidad
3335,51,Male,Australia,2.0,188.8,6.1,Good,3,25.6,Low,12.6,1,Student,0,0,Adulto,Sobrepeso
3336,18,Male,Mexico,3.4,322.4,8.2,Excellent,4,25.6,Low,0.8,1,Office,0,1,Joven,Sobrepeso
3337,18,Female,Mexico,2.0,186.9,7.5,Good,3,25.1,Low,0.7,1,Office,0,0,Joven,Sobrepeso
3338,33,Male,Italy,1.6,152.7,6.3,Good,3,20.0,Low,14.1,1,Student,0,1,Joven,Peso saludable
3339,41,Male,Italy,0.5,48.1,7.1,Good,3,24.2,Low,3.0,1,Office,0,0,Adulto,Peso saludable
3340,56,Male,Australia,4.5,423.5,7.7,Good,3,24.9,Low,10.3,1,Healthcare,0,0,Mayor,Peso saludable
3341,43,Female,Japan,0.1,6.5,7.6,Good,3,27.2,Low,2.2,1,Healthcare,1,1,Adulto,Sobrepeso
3342,32,Male,Belgium,2.0,192.5,6.9,Good,3,25.7,Low,13.5,1,Office,0,0,Joven,Sobrepeso
3343,22,Male,Canada,1.2,111.3,7.1,Good,3,26.2,Low,11.2,1,Office,0,0,Joven,Sobrepeso
3344,49,Male,Italy,2.7,258.2,6.2,Good,3,22.4,Low,0.8,1,Student,0,0,Adulto,Peso saludable
3345,23,Male,Germany,1.8,173.8,7.2,Good,3,28.6,Low,4.1,1,Other,0,1,Joven,Sobrepeso
3346,54,Other,South Korea,2.6,249.4,6.6,Good,3,29.8,Low,14.5,1,Service,0,1,Adulto,Sobrepeso
3347,31,Male,Germany,1.2,117.7,5.6,Fair,2,25.2,Medium,12.7,2,Service,0,0,Joven,Sobrepeso
3348,54,Female,Germany,1.8,172.9,7.2,Good,3,25.4,Low,0.7,1,Other,0,0,Adulto,Sobrepeso
3349,43,Other,South Korea,0.5,45.5,7.6,Good,3,21.4,Low,4.6,1,Office,0,0,Adulto,Peso saludable
3350,33,Female,Brazil,1.0,93.8,8.1,Excellent,4,26.4,Low,4.9,1,Service,0,0,Joven,Sobrepeso
3351,28,Other,South Korea,1.8,171.5,4.8,Poor,1,24.0,High,7.2,3,Healthcare,0,1,Joven,Peso saludable
3352,30,Female,Belgium,2.7,260.9,6.9,Good,3,22.2,Low,4.1,1,Student,0,0,Joven,Peso saludable
3353,40,Male,Sweden,2.3,216.6,6.2,Good,3,22.7,Low,12.4,1,Other,0,1,Adulto,Peso saludable
3354,35,Female,France,4.5,431.8,7.0,Good,3,24.6,Low,7.1,1,Service,0,0,Joven,Peso saludable
3355,27,Male,South Korea,0.2,21.9,5.5,Fair,2,24.4,Medium,0.2,2,Other,0,0,Joven,Peso saludable
3356,33,Male,Mexico,2.1,200.2,8.2,Excellent,4,29.6,Low,5.8,1,Office,0,0,Joven,Sobrepeso
3357,35,Female,Sweden,0.0,0.0,5.7,Fair,2,21.7,Medium,8.9,2,Service,1,0,Joven,Peso saludable
3358,18,Female,South Korea,2.3,213.8,6.1,Good,3,26.0,Low,9.9,1,Other,0,0,Joven,Sobrepeso
3359,40,Female,China,1.5,141.9,10.0,Excellent,4,20.0,Low,1.4,1,Service,0,1,Adulto,Peso saludable
3360,23,Female,Canada,1.7,164.0,6.9,Good,3,19.8,Low,7.5,1,Service,0,0,Joven,Peso saludable
3361,21,Male,Spain,1.5,140.3,8.1,Excellent,4,16.5,Low,6.5,1,Service,0,0,Joven,Bajo peso
3362,18,Female,Canada,3.2,299.5,6.8,Good,3,28.3,Low,2.6,1,Other,0,0,Joven,Sobrepeso
3363,18,Male,Belgium,2.9,277.4,8.1,Excellent,4,27.8,Low,2.7,1,Student,0,0,Joven,Sobrepeso
3364,18,Male,Sweden,0.7,65.7,7.9,Good,3,15.0,Low,14.6,1,Student,1,1,Joven,Bajo peso
3365,26,Female,Sweden,2.2,205.4,5.7,Fair,2,24.7,Medium,6.2,2,Other,0,0,Joven,Peso saludable
3366,58,Male,Norway,0.2,20.8,4.8,Poor,1,22.3,High,9.6,3,Healthcare,0,0,Mayor,Peso saludable
3367,28,Female,India,0.0,0.0,5.5,Fair,2,25.2,Medium,3.1,2,Office,0,1,Joven,Sobrepeso
3368,37,Female,Finland,3.1,294.6,5.9,Fair,2,24.4,Medium,14.3,2,Other,0,0,Adulto,Peso saludable
3369,39,Male,France,0.8,75.4,7.6,Good,3,23.1,Low,14.2,1,Healthcare,1,0,Adulto,Peso saludable
3370,36,Female,Belgium,1.6,150.0,8.0,Good,3,19.8,Low,11.9,1,Other,0,0,Adulto,Peso saludable
3371,34,Female,Brazil,2.8,268.7,6.5,Good,3,21.4,Low,6.5,1,Office,1,1,Joven,Peso saludable
3372,20,Male,Brazil,2.5,235.0,6.8,Good,3,21.4,Low,6.2,1,Other,1,1,Joven,Peso saludable
3373,52,Male,Australia,4.6,437.5,3.5,Poor,1,22.5,High,13.3,3,Service,0,0,Adulto,Peso saludable
3374,56,Female,Finland,0.6,58.4,6.6,Good,3,27.2,Low,13.0,1,Other,1,1,Mayor,Sobrepeso
3375,18,Male,Switzerland,4.3,411.3,6.2,Good,3,30.9,Low,13.9,1,Healthcare,1,0,Joven,Obesidad
3376,22,Female,South Korea,3.4,319.9,7.0,Good,3,20.9,Low,4.1,1,Other,0,1,Joven,Peso saludable
3377,31,Male,USA,3.6,345.8,6.1,Good,3,26.7,Low,9.9,1,Student,0,1,Joven,Sobrepeso
3378,23,Female,Spain,1.9,181.7,6.1,Good,3,16.1,Low,10.1,1,Other,0,1,Joven,Bajo peso
3379,41,Female,South Korea,1.1,101.9,9.1,Excellent,4,17.2,Low,5.4,1,Healthcare,0,1,Adulto,Bajo peso
3380,26,Male,Belgium,2.6,251.1,4.9,Poor,1,24.7,High,1.4,3,Other,0,1,Joven,Peso saludable
3381,60,Female,UK,1.1,101.2,8.5,Excellent,4,27.2,Low,1.6,1,Student,0,0,Mayor,Sobrepeso
3382,49,Female,Australia,1.0,96.6,7.6,Good,3,26.1,Low,12.6,1,Other,0,1,Adulto,Sobrepeso
3383,37,Female,Japan,2.7,259.0,6.4,Good,3,22.0,Low,5.1,1,Office,0,1,Adulto,Peso saludable
3384,47,Female,Switzerland,4.1,387.4,9.0,Excellent,4,29.3,Low,13.4,1,Student,0,1,Adulto,Sobrepeso
3385,48,Female,Germany,0.1,8.9,6.9,Good,3,21.6,Low,4.3,1,Office,0,1,Adulto,Peso saludable
3386,28,Female,Canada,4.5,423.7,5.3,Fair,2,22.5,Medium,3.0,2,Student,0,0,Joven,Peso saludable
3387,25,Female,Canada,0.6,60.6,7.2,Good,3,25.2,Low,5.9,1,Healthcare,0,0,Joven,Sobrepeso
3388,35,Female,Canada,2.0,193.8,7.7,Good,3,25.9,Low,10.9,1,Other,0,0,Joven,Sobrepeso
3389,45,Male,UK,2.1,196.0,7.4,Good,3,19.5,Low,9.3,1,Other,0,0,Adulto,Peso saludable
3390,36,Other,Spain,1.8,168.5,6.1,Good,3,19.7,Low,2.3,1,Office,0,0,Adulto,Peso saludable
3391,18,Male,Sweden,2.1,203.7,7.5,Good,3,27.3,Low,14.7,1,Student,0,0,Joven,Sobrepeso
3392,25,Male,Italy,2.7,256.6,4.5,Poor,1,22.4,High,14.7,3,Healthcare,0,0,Joven,Peso saludable
3393,34,Male,Switzerland,4.4,418.8,8.0,Good,3,26.9,Low,4.1,1,Student,0,0,Joven,Sobrepeso
3394,34,Male,Finland,2.2,208.7,7.6,Good,3,19.1,Low,8.0,1,Service,1,0,Joven,Peso saludable
3395,58,Male,Sweden,1.1,107.5,4.2,Poor,1,22.5,High,3.4,3,Office,1,0,Mayor,Peso saludable
3396,18,Male,Germany,0.9,85.2,6.0,Fair,2,28.5,Medium,14.9,2,Student,0,0,Joven,Sobrepeso
3397,41,Male,Sweden,3.0,283.0,8.0,Excellent,4,28.6,Low,5.2,1,Office,0,0,Adulto,Sobrepeso
3398,52,Female,Brazil,3.7,354.0,6.2,Good,3,21.9,Low,13.5,1,Service,0,0,Adulto,Peso saludable
3399,62,Male,Norway,1.5,145.0,6.7,Good,3,15.6,Low,6.4,1,Student,0,0,Mayor,Bajo peso
3400,30,Male,Italy,3.9,368.1,8.1,Excellent,4,26.7,Low,10.7,1,Student,0,0,Joven,Sobrepeso
3401,40,Male,Spain,5.8,546.5,5.4,Fair,2,24.9,Medium,13.6,2,Office,0,0,Adulto,Peso saludable
3402,41,Male,Canada,4.5,425.5,3.8,Poor,1,25.3,High,9.3,3,Service,1,0,Adulto,Sobrepeso
3403,37,Male,Finland,1.4,134.3,8.4,Excellent,4,19.3,Low,3.5,1,Healthcare,0,1,Adulto,Peso saludable
3404,33,Female,Italy,4.0,384.5,5.9,Fair,2,23.6,Medium,12.0,2,Other,0,0,Joven,Peso saludable
3405,40,Female,France,3.9,369.3,6.4,Good,3,24.4,Low,13.6,1,Office,1,1,Adulto,Peso saludable
3406,18,Female,France,2.6,246.5,6.4,Good,3,30.2,Low,1.3,1,Office,0,0,Joven,Obesidad
3407,43,Female,Japan,3.8,365.4,5.8,Fair,2,28.8,Medium,5.6,2,Other,0,0,Adulto,Sobrepeso
3408,36,Male,Sweden,3.6,345.9,5.4,Fair,2,28.3,Medium,14.9,2,Student,1,0,Adulto,Sobrepeso
3409,32,Male,Belgium,4.4,415.2,6.1,Good,3,24.9,Low,9.8,1,Office,0,1,Joven,Peso saludable
3410,59,Male,USA,3.4,320.0,5.3,Fair,2,20.5,Medium,2.6,2,Healthcare,0,0,Mayor,Peso saludable
3411,26,Female,Mexico,3.6,345.1,8.1,Excellent,4,23.1,Low,12.6,1,Service,0,0,Joven,Peso saludable
3412,30,Male,Canada,1.0,92.1,8.3,Excellent,4,19.0,Low,7.1,1,Student,0,1,Joven,Peso saludable
3413,58,Female,Finland,2.5,237.2,7.3,Good,3,23.6,Low,12.9,1,Office,0,0,Mayor,Peso saludable
3414,25,Male,Mexico,1.4,130.6,7.4,Good,3,20.6,Low,11.5,1,Healthcare,0,0,Joven,Peso saludable
3415,28,Male,South Korea,4.3,407.9,4.3,Poor,1,24.0,High,10.8,3,Other,0,0,Joven,Peso saludable
3416,33,Other,Germany,0.5,44.0,8.3,Excellent,4,23.7,Low,4.1,1,Student,0,0,Joven,Peso saludable
3417,45,Female,China,0.0,0.0,6.5,Good,3,20.2,Low,8.4,1,Healthcare,0,1,Adulto,Peso saludable
3418,37,Female,China,0.4,35.7,8.6,Excellent,4,26.3,Low,12.8,1,Office,0,0,Adulto,Sobrepeso
3419,19,Female,France,2.2,205.0,8.7,Excellent,4,18.9,Low,12.8,1,Other,0,0,Joven,Peso saludable
3420,28,Female,UK,0.0,0.0,6.7,Good,3,34.5,Low,2.6,1,Office,0,0,Joven,Obesidad
3421,27,Female,Japan,0.0,0.0,4.3,Poor,1,29.0,High,6.0,3,Service,0,0,Joven,Sobrepeso
3422,34,Female,Netherlands,3.5,332.3,6.8,Good,3,19.2,Low,6.9,1,Office,0,0,Joven,Peso saludable
3423,40,Male,Netherlands,0.4,39.0,5.5,Fair,2,25.1,Medium,7.2,2,Other,0,0,Adulto,Sobrepeso
3424,40,Female,Sweden,4.0,380.7,5.7,Fair,2,23.4,Medium,6.9,2,Service,0,0,Adulto,Peso saludable
3425,18,Female,Netherlands,0.5,49.1,6.7,Good,3,23.4,Low,1.4,1,Service,1,0,Joven,Peso saludable
3426,47,Male,Finland,0.0,0.0,8.1,Excellent,4,22.1,Low,13.6,1,Student,0,0,Adulto,Peso saludable
3427,38,Female,Finland,1.0,90.9,7.4,Good,3,27.7,Low,11.7,1,Office,0,0,Adulto,Sobrepeso
3428,51,Female,India,0.6,53.9,8.8,Excellent,4,20.9,Low,6.5,1,Student,0,1,Adulto,Peso saludable
3429,40,Female,Canada,0.6,53.2,6.0,Fair,2,28.5,Medium,14.3,2,Other,0,0,Adulto,Sobrepeso
3430,48,Male,Finland,2.3,221.9,8.0,Excellent,4,30.3,Low,8.1,1,Student,0,0,Adulto,Obesidad
3431,40,Male,Brazil,2.8,261.8,7.5,Good,3,20.5,Low,0.9,1,Student,0,0,Adulto,Peso saludable
3432,51,Female,Norway,4.6,434.5,7.1,Good,3,27.4,Low,6.6,1,Other,0,0,Adulto,Sobrepeso
3433,41,Female,Finland,2.0,185.8,8.0,Excellent,4,26.9,Low,3.1,1,Service,0,0,Adulto,Sobrepeso
3434,33,Male,China,2.9,278.3,7.6,Good,3,16.3,Low,15.0,1,Office,1,0,Joven,Bajo peso
3435,62,Female,Australia,0.5,48.1,5.0,Poor,1,30.8,High,1.9,3,Student,0,0,Mayor,Obesidad
3436,45,Male,Australia,1.1,108.1,6.1,Good,3,22.1,Low,4.6,1,Healthcare,0,0,Adulto,Peso saludable
3437,41,Female,Belgium,4.5,422.8,7.5,Good,3,24.5,Low,10.2,1,Service,1,1,Adulto,Peso saludable
3438,19,Male,USA,4.6,437.7,6.9,Good,3,29.7,Low,3.4,1,Student,1,1,Joven,Sobrepeso
3439,19,Male,South Korea,4.9,463.7,7.5,Good,3,27.1,Low,1.7,1,Healthcare,0,0,Joven,Sobrepeso
3440,38,Female,Sweden,2.3,219.6,6.9,Good,3,23.2,Low,5.8,1,Other,0,1,Adulto,Peso saludable
3441,36,Male,Switzerland,0.5,48.8,6.3,Good,3,27.2,Low,13.4,1,Student,0,0,Adulto,Sobrepeso
3442,27,Male,Spain,1.3,126.2,5.8,Fair,2,28.6,Medium,8.7,2,Office,0,0,Joven,Sobrepeso
3443,36,Male,USA,2.0,190.8,4.7,Poor,1,24.2,High,11.2,3,Service,0,1,Adulto,Peso saludable
3444,54,Male,USA,1.7,157.0,7.4,Good,3,21.2,Low,4.3,1,Student,0,0,Adulto,Peso saludable
3445,43,Male,Spain,2.7,253.6,4.9,Poor,1,25.4,High,13.4,3,Office,0,0,Adulto,Sobrepeso
